,intercept,t1t_g,t1t_mp,t1t_fg,t1t_fga,t1t_fg_pct,t1t_fg2,t1t_fg2a,t1t_fg2_pct,t1t_fg3,t1t_fg3a,t1t_fg3_pct,t1t_ft,t1t_fta,t1t_ft_pct,t1t_orb,t1t_drb,t1t_trb,t1t_ast,t1t_stl,t1t_blk,t1t_tov,t1t_pf,t1t_pts,t1t_pts_per_g,t1o_g,t1o_mp,t1o_fg,t1o_fga,t1o_fg_pct,t1o_fg2,t1o_fg2a,t1o_fg2_pct,t1o_fg3,t1o_fg3a,t1o_fg3_pct,t1o_ft,t1o_fta,t1o_ft_pct,t1o_orb,t1o_drb,t1o_trb,t1o_ast,t1o_stl,t1o_blk,t1o_tov,t1o_pf,t1o_pts,t1o_pts_per_g,t2t_g,t2t_mp,t2t_fg,t2t_fga,t2t_fg_pct,t2t_fg2,t2t_fg2a,t2t_fg2_pct,t2t_fg3,t2t_fg3a,t2t_fg3_pct,t2t_ft,t2t_fta,t2t_ft_pct,t2t_orb,t2t_drb,t2t_trb,t2t_ast,t2t_stl,t2t_blk,t2t_tov,t2t_pf,t2t_pts,t2t_pts_per_g,t2o_g,t2o_mp,t2o_fg,t2o_fga,t2o_fg_pct,t2o_fg2,t2o_fg2a,t2o_fg2_pct,t2o_fg3,t2o_fg3a,t2o_fg3_pct,t2o_ft,t2o_fta,t2o_ft_pct,t2o_orb,t2o_drb,t2o_trb,t2o_ast,t2o_stl,t2o_blk,t2o_tov,t2o_pf,t2o_pts,t2o_pts_per_g
0,-0.00023527820980740166,-0.0013213226051791123,0.00851587477870917,0.01683770334670118,-0.01124883755966133,-9.49567735047502e-05,0.0531082694710574,-0.05847582758783124,-8.711598404581239e-05,-0.03627056612435455,0.04722699002817479,-0.000135359904882952,0.03691585842745559,-0.028553610072679876,-7.170382553143337e-05,0.06602269855131776,-0.03887583851537239,0.027146860035947764,-0.05689993834522433,0.06229910916700237,0.14942529939399946,0.0710858734498047,0.06310002501482785,0.03100732736724931,-0.016006470013340716,-0.0013213226051791123,0.00851587477870917,0.01833962831780905,-0.022876869161130128,-7.789386018158431e-05,0.029289343336237166,-0.013300946367494751,-5.780045413197022e-05,-0.01094971501842652,-0.009575922793628207,-7.99963752949573e-05,-0.050712508954975616,0.00710297669002462,-0.00025840530654119154,0.020813710729117817,-0.03532195353255497,-0.01450824280343194,-0.15436668282603225,0.013179791642328744,-0.00614050160214511,-0.006451432515087139,-0.10384471691834501,-0.025073992764459603,-0.014987970575438415,-0.0005654721586235968,0.0013282867151909964,0.08715088441683269,-0.04797513937236787,-5.0874468923048647e-05,0.09777536398020145,-0.00911470630887926,-3.368414616786947e-05,-0.01062447956336661,-0.03886043306349092,-9.107309804628004e-05,-0.174014068506924,0.02213059826162654,-0.00040347242123521857,-0.02451088664812293,0.04083456795409013,0.016323681305968046,-0.03179322763053505,-0.028345329480202255,0.01380717693150204,0.028983803226893385,0.009996292703160351,-0.010336779236632933,-0.016531344858446973,-0.0005654721586235968,0.0013282867151909964,0.07688335285101332,-0.11051515686230284,-2.3520581073788453e-05,0.08234234355627093,-0.048793450517889844,-1.1760416248725954e-05,-0.005458990705250972,-0.061721706344416635,-6.146325455258439e-05,-0.053893429845436935,0.05651363013441091,-0.00032299010419710016,-0.05894664940795232,0.06654890653418902,0.007602257126239019,0.0861109519230528,-0.051681040439316324,-0.05663333348419575,0.00783234012101942,-0.0736083292706764,0.09441901982989191,-0.01149233411761686
